model_name,analysis_group,event_type,site,treatment_value,predicted_outcome_do_t,delta_vs_mean_treatment
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.09108124453567187,6.9225116304853564,-0.21796933143849206
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.10249762020458905,6.876775689836606,-0.2637052720872431
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.11391399587350622,6.8310397491878545,-0.309441212735994
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.12533037154242338,6.785303808539104,-0.355177153384745
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.13674674721134056,6.739567867890353,-0.40091309403349595
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.14816312288025774,6.693831927241602,-0.446649034682247
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.1595794985491749,6.648095986592851,-0.49238497533099784
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.17099587421809206,6.6023600459441,-0.5381209159797489
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.18241224988700924,6.556624105295349,-0.5838568566285
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.19382862555592642,6.510888164646598,-0.6295927972772509
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.2052450012248436,6.465152223997847,-0.6753287379260019
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.21666137689376075,6.419416283349096,-0.7210646785747526
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.22807775256267793,6.373680342700345,-0.7668006192235037
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.2394941282315951,6.327944402051594,-0.8125365598722547
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.2509105039005122,6.282208461402843,-0.8582725005210055
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.2623268795694294,6.236472520754092,-0.9040084411697564
site_mortality__liver_and_intrahepatic_bile_duct__direct_effect,site,Mortality,Liver and Intrahepatic Bile Duct,0.2737432552383466,6.190736580105341,-0.9497443818185075
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,-0.0002497608156655,6.62394000392548,-0.033112627653467806
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.01116661485325167,6.633688156449058,-0.02336447512988886
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.022582990522168844,6.643436308972637,-0.013616322606309916
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.03399936619108601,6.653184461496217,-0.0038681700827309755
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.04541574186000318,6.6629326140197955,0.005879982440847967
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.05683211752892035,6.672680766543374,0.015628134964426908
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.06824849319783753,6.682428919066953,0.02537628748800586
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.0796648688667547,6.692177071590532,0.035124440011584795
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.09108124453567187,6.701925224114111,0.04487259253516374
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.10249762020458905,6.71167337663769,0.05462074505874269
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.11391399587350622,6.721421529161269,0.06436889758232163
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.12533037154242338,6.731169681684848,0.07411705010590057
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.13674674721134056,6.740917834208427,0.08386520262947951
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.14816312288025774,6.750665986732006,0.09361335515305846
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.1595794985491749,6.760414139255585,0.10336150767663739
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.17099587421809206,6.7701622917791635,0.11310966020021634
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.18241224988700924,6.779910444302743,0.1228578127237953
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.19382862555592642,6.789658596826322,0.13260596524737425
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.2052450012248436,6.799406749349901,0.1423541177709532
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.21666137689376075,6.809154901873479,0.1521022702945321
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.22807775256267793,6.818903054397058,0.16185042281811104
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.2394941282315951,6.828651206920638,0.17159857534168999
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.2509105039005122,6.8383993594442165,0.1813467278652689
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.2623268795694294,6.848147511967795,0.19109488038884784
site_mortality__leukemias__total_effect,site,Mortality,Leukemias,0.2737432552383466,6.857895664491374,0.20084303291242678
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,-0.0002497608156655,6.655887954262526,-0.0011646773164229504
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.01116661485325167,6.656230828051947,-0.0008218035270015749
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.022582990522168844,6.656573701841368,-0.0004789297375801993
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.03399936619108601,6.65691657563079,-0.0001360559481588239
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.04541574186000318,6.657259449420211,0.00020681784126255157
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.05683211752892035,6.657602323209632,0.0005496916306839271
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.06824849319783753,6.657945196999054,0.0008925654201053028
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.0796648688667547,6.658288070788475,0.001235439209526678
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.09108124453567187,6.658630944577896,0.0015783129989480537
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.10249762020458905,6.658973818367318,0.0019211867883694295
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.11391399587350622,6.6593166921567395,0.002264060577790805
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.12533037154242338,6.659659565946161,0.00260693436721218
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.13674674721134056,6.660002439735583,0.002949808156633556
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.14816312288025774,6.660345313525004,0.0032926819460549314
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.1595794985491749,6.660688187314425,0.003635555735476306
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.17099587421809206,6.661031061103846,0.003978429524897682
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.18241224988700924,6.661373934893268,0.004321303314319058
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.19382862555592642,6.661716808682689,0.004664177103740434
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.2052450012248436,6.66205968247211,0.005007050893161809
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.21666137689376075,6.662402556261532,0.005349924682583183
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.22807775256267793,6.662745430050953,0.005692798472004559
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.2394941282315951,6.663088303840374,0.006035672261425935
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.2509105039005122,6.663431177629796,0.006378546050847309
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.2623268795694294,6.663774051419217,0.006721419840268685
site_mortality__leukemias__direct_effect,site,Mortality,Leukemias,0.2737432552383466,6.6641169252086385,0.007064293629690061
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,-0.0002497608156655,5.537505918549353,0.0008794125252554593
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.010875950448422664,5.537250616246909,0.0006241102228113426
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.02200166171251083,5.536995313944465,0.00036880792036722576
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.03312737297659899,5.536740011642021,0.00011350561792310908
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.044253084240687156,5.536484709339576,-0.00014179668452100766
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.05537879550477532,5.5362294070371325,-0.0003970989869651244
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.06650450676886349,5.535974104734688,-0.0006524012894092413
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.07763021803295166,5.535718802432244,-0.000907703591853358
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.08875592929703982,5.5354635001298,-0.0011630058942974748
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.09988164056112799,5.535208197827356,-0.0014183081967415916
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.11100735182521615,5.534952895524912,-0.0016736104991857082
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.12213306308930431,5.534697593222468,-0.001928912801629825
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.13325877435339248,5.5344422909200235,-0.002184215104073942
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.14438448561748066,5.53418698861758,-0.002439517406518059
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.1555101968815688,5.533931686315135,-0.002694819708962175
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.16663590814565696,5.533676384012692,-0.0029501220114062916
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.17776161940974514,5.533421081710247,-0.003205424313850409
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.18888733067383331,5.533165779407803,-0.0034607266162945257
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.20001304193792147,5.532910477105359,-0.003716028918738642
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.21113875320200962,5.5326551748029145,-0.0039713312211827586
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.2222644644660978,5.532399872500471,-0.004226633523626876
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.23339017573018597,5.532144570198026,-0.004481935826070993
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.24451588699427412,5.531889267895583,-0.0047372381285151095
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.25564159825836225,5.531633965593138,-0.004992540430959225
site_mortality__non_hodgkin_lymphoma__total_effect,site,Mortality,Non-Hodgkin Lymphoma,0.2667673095224504,5.5313786632906945,-0.005247842733403342
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,-0.0002497608156655,5.568728110334493,0.03210160431039573
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.010875950448422664,5.559408691680303,0.022782185656205788
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.02200166171251083,5.550089273026113,0.013462767002015841
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.03312737297659899,5.540769854371923,0.0041433483478259
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.044253084240687156,5.5314504357177325,-0.005176070306364044
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.05537879550477532,5.5221310170635425,-0.014495488960553988
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.06650450676886349,5.512811598409353,-0.023814907614743936
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.07763021803295166,5.503492179755163,-0.03313432626893388
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.08875592929703982,5.494172761100973,-0.04245374492312382
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.09988164056112799,5.484853342446783,-0.05177316357731377
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.11100735182521615,5.475533923792593,-0.06109258223150371
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.12213306308930431,5.466214505138403,-0.07041200088569366
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.13325877435339248,5.456895086484213,-0.0797314195398836
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.14438448561748066,5.447575667830023,-0.08905083819407356
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.1555101968815688,5.438256249175834,-0.09837025684826349
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.16663590814565696,5.428936830521644,-0.10768967550245342
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.17776161940974514,5.419617411867454,-0.11700909415664337
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.18888733067383331,5.4102979932132635,-0.12632851281083332
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.20001304193792147,5.4009785745590735,-0.13564793146502327
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.21113875320200962,5.391659155904883,-0.1449673501192132
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.2222644644660978,5.382339737250693,-0.15428676877340314
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.23339017573018597,5.373020318596504,-0.1636061874275931
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.24451588699427412,5.363700899942314,-0.17292560608178303
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.25564159825836225,5.354381481288124,-0.18224502473597295
site_mortality__non_hodgkin_lymphoma__direct_effect,site,Mortality,Non-Hodgkin Lymphoma,0.2667673095224504,5.345062062633934,-0.1915644433901629
